key,value
7457,10656
7458,10657
7459,10658
7460,10659
7461,10660
7462,10661
7463,10662
7464,10664
7465,10667
7466,10668
7467,10669
7468,10670
7469,10672
7470,10674
7471,10675
7472,10676
7473,10677
7474,10678
7475,10679
7476,10684
7477,10686
7478,10687
7479,10688
7480,10689
7481,10690
7482,10692
7483,10693
7484,10694
7485,10695
7486,10697
7487,10701
7488,10702
7489,10703
7490,10704
7491,10705
7492,10707
7493,10710
7494,10712
7495,10714
7496,10715
7497,10718
7498,10719
7499,10721
7500,10722
7501,10723
7502,10724
7503,10725
7504,10726
7505,10729
7506,10730
7507,10731
7508,10732
7509,10736
7510,10738
7511,10739
7512,10740
7513,10741
7514,10742
7515,10743
7516,10744
7517,10745
7518,10747
7519,10748
7520,10749
7521,10750
7522,10751
7523,10753
7524,10754
7525,10755
7526,10757
7527,10758
7528,10759
7529,10760
7530,10761
7531,10763
7532,10765
7533,10766
7534,10767
7535,10768
7536,10769
7537,10770
7538,10771
7539,10773
7540,10774
7541,10777
7542,10779
7543,10780
7544,10783
7545,10784
7546,10785
7547,10791
7548,10792
7549,10793
7550,10795
7551,10796
7552,10798
7553,10799
7554,10800
7555,10803
7556,10804
7557,10805
7558,10806
7559,10807
7560,10809
7561,10810
7562,10811
7563,10813
7564,10814
7565,10817
7566,10818
7567,10820
7568,10821
7569,10822
7570,10823
7571,10824
7572,10826
7573,10828
7574,10829
7575,10830
7576,10831
7577,10832
7578,10833
7579,10834
7580,10835
7581,10836
7582,10837
7583,10838
7584,10842
7585,10843
7586,10845
7587,10846
7588,10848
7589,10849
7590,10850
7591,10851
7592,10852
7593,10853
7594,10854
7595,10855
7596,10856
7597,10857
7598,10858
7599,10859
7600,10860
7601,10861
7602,10863
7603,10864
7604,10865
7605,10866
7606,10871
7607,10872
7608,10873
7609,10874
7610,10875
7611,10876
7612,10877
7613,10878
7614,10879
7615,10880
7616,10881
7617,10882
7618,10883
7619,10884
7620,10885
7621,10886
7622,10887
7623,10888
7624,10889
7625,10890
7626,10891
7627,10894
7628,10895
7629,10896
7630,10898
7631,10899
7632,10900
7633,10902
7634,10903
7635,10905
7636,10906
7637,10907
7638,10908
7639,10909
7640,10910
7641,10912
7642,10914
7643,10915
7644,10916
7645,10920
7646,10923
7647,10924
7648,10925
7649,10926
7650,10928
7651,10932
7652,10933
7653,10937
7654,10938
7655,10939
7656,10941
7657,10942
7658,10943
7659,10945
7660,10946
7661,10947
7662,10948
7663,10950
7664,10951
7665,10953
7666,10954
7667,10955
7668,10956
7669,10957
7670,10959
7671,10961
7672,10962
7673,10963
7674,10965
7675,10966
7676,10967
7677,10968
7678,10971
7679,10972
7680,10973
7681,10975
7682,10976
7683,10977
7684,10978
7685,10979
7686,10982
7687,10983
7688,10987
7689,10989
7690,10992
7691,10997
7692,10999
7693,11001
7694,11003
7695,11005
7696,11006
7697,11007
7698,11008
7699,11012
7700,11013
7701,11015
7702,11016
7703,11017
7704,11018
7705,11019
7706,11020
7707,11021
7708,11022
7709,11023
7710,11024
7711,11025
7712,11026
7713,11027
7714,11028
7715,11029
7716,11030
7717,11032
7718,11035
7719,11036
7720,11039
7721,11040
7722,11041
7723,11042
7724,11043
7725,11045
7726,11046
7727,11047
7728,11048
7729,11049
7730,11050
7731,11051
7732,11052
7733,11053
7734,11054
7735,11055
7736,11056
7737,11058
7738,11060
7739,11061
7740,11062
7741,11064
7742,11065
7743,11066
7744,11069
7745,11070
7746,11071
7747,11073
7748,11076
7749,11079
7750,11081
7751,11082
7752,11085
7753,11086
7754,11089
7755,11090
7756,11091
7757,11092
7758,11093
7759,11095
7760,11096
7761,11098
7762,11099
7763,11100
7764,11102
7765,11105
7766,11106
7767,11107
7768,11108
7769,11109
7770,11110
7771,11112
7772,11114
7773,11116
7774,11118
7775,11119
7776,11120
7777,11121
7778,11122
7779,11123
7780,11127
7781,11130
7782,11131
7783,11133
7784,11134
7785,11135
7786,11136
7787,11137
7788,11138
7789,11139
7790,11141
7791,11142
7792,11144
7793,11146
7794,11147
7795,11148
7796,11149
7797,11150
7798,11151
7799,11154
7800,11157
7801,11158
7802,11160
7803,11162
7804,11163
7805,11164
7806,11165
7807,11166
7808,11167
7809,11168
7810,11169
7811,11171
7812,11175
7813,11176
7814,11177
7815,11178
7816,11182
7817,11183
7818,11184
7819,11187
7820,11189
7821,11190
7822,11193
7823,11196
7824,11197
7825,11198
7826,11199
7827,11200
7828,11201
7829,11202
7830,11203
7831,11205
7832,11207
7833,11209
7834,11210
7835,11211
7836,11212
7837,11214
7838,11215
7839,11216
7840,11217
7841,11218
7842,11220
7843,11221
7844,11222
7845,11223
7846,11227
7847,11228
7848,11229
7849,11230
7850,11231
7851,11232
7852,11233
7853,11234
7854,11235
7855,11236
7856,11239
7857,11240
7858,11241
7859,11242
7860,11243
7861,11244
7862,11245
7863,11246
7864,11254
7865,11255
7866,11256
7867,11257
7868,11261
7869,11262
7870,11268
7871,11269
7872,11270
7873,11271
7874,11272
7875,11274
7876,11275
7877,11279
7878,11280
7879,11283
7880,11285
7881,11286
7882,11288
7883,11289
7884,11290
7885,11291
7886,11292
7887,11295
7888,11297
7889,11300
7890,11301
7891,11304
7892,11305
7893,11306
7894,11307
7895,11308
7896,11309
7897,11310
7898,11311
7899,11313
7900,11314
7901,11315
7902,11317
7903,11318
7904,11319
7905,11320
7906,11321
7907,11322
7908,11323
7909,11325
7910,11328
7911,11329
7912,11330
7913,11331
7914,11334
7915,11335
7916,11336
7917,11338
7918,11339
7919,11340
7920,11341
7921,11342
7922,11343
7923,11344
7924,11345
7925,11346
7926,11347
7927,11348
7928,11349
7929,11350
7930,11351
7931,11352
7932,11354
7933,11355
7934,11356
7935,11358
7936,11359
7937,11362
7938,11363
7939,11364
7940,11365
7941,11366
7942,11367
7943,11368
7944,11369
7945,11372
7946,11374
7947,11375
7948,11378
7949,11379
7950,11380
7951,11381
7952,11382
7953,11383
7954,11384
7955,11385
7956,11386
7957,11388
7958,11389
7959,11390
7960,11392
7961,11394
7962,11395
7963,11397
7964,11398
7965,11400
7966,11401
7967,11402
7968,11403
7969,11404
7970,11405
7971,11406
7972,11407
7973,11408
7974,11410
7975,11412
7976,11413
7977,11416
7978,11417
7979,11418
7980,11419
7981,11421
7982,11422
7983,11423
7984,11424
7985,11426
7986,11427
7987,11428
7988,11429
7989,11430
7990,11431
7991,11432
7992,11433
7993,11435
7994,11436
7995,11437
7996,11438
7997,11440
7998,11441
7999,11442
8000,11444
8001,11445
8002,11446
8003,11448
8004,11451
8005,11453
8006,11455
8007,11456
8008,11457
8009,11458
8010,11460
8011,11461
8012,11462
8013,11464
8014,11466
8015,11468
8016,11469
8017,11470
8018,11472
8019,11473
8020,11474
8021,11477
8022,11478
8023,11479
8024,11480
8025,11481
8026,11482
8027,11483
8028,11484
8029,11485
8030,11486
8031,11487
8032,11489
8033,11490
8034,11491
8035,11492
8036,11493
8037,11494
8038,11496
8039,11498
8040,11500
8041,11501
8042,11504
8043,11505
8044,11506
8045,11507
8046,11508
8047,11512
8048,11513
8049,11515
8050,11516
8051,11517
8052,11518
8053,11519
8054,11520
8055,11521
8056,11523
8057,11524
8058,11525
8059,11526
8060,11529
8061,11532
8062,11533
8063,11534
8064,11536
8065,11537
8066,11538
8067,11539
8068,11541
8069,11542
8070,11543
8071,11544
8072,11546
8073,11549
8074,11552
8075,11553
8076,11554
8077,11555
8078,11557
8079,11558
8080,11559
8081,11560
8082,11561
8083,11563
8084,11564
8085,11565
8086,11567
8087,11568
8088,11569
8089,11570
8090,11572
8091,11577
8092,11578
8093,11579
8094,11580
8095,11581
8096,11582
8097,11585
8098,11586
8099,11587
8100,11588
8101,11590
8102,11591
8103,11592
8104,11593
8105,11595
8106,11596
8107,11598
8108,11599
8109,11600
8110,11601
8111,11603
8112,11605
8113,11606
8114,11607
8115,11608
8116,11609
8117,11610
8118,11611
8119,11612
8120,11613
8121,11614
8122,11615
8123,11618
8124,11619
8125,11622
8126,11623
8127,11624
8128,11625
8129,11626
8130,11627
8131,11630
8132,11632
8133,11634
8134,11636
8135,11638
8136,11639
8137,11640
8138,11641
8139,11642
8140,11643
8141,11644
8142,11645
8143,11646
8144,11649
8145,11650
8146,11652
8147,11653
8148,11656
8149,11657
8150,11658
8151,11659
8152,11660
8153,11661
8154,11662
8155,11663
8156,11664
8157,11665
8158,11666
8159,11667
8160,11669
8161,11670
8162,11671
8163,11672
8164,11673
8165,11674
8166,11675
8167,11677
8168,11678
8169,11679
8170,11681
8171,11683
8172,11686
8173,11687
8174,11689
8175,11690
8176,11691
8177,11693
8178,11695
8179,11698
8180,11700
8181,11701
8182,11702
8183,11703
8184,11705
8185,11706
8186,11707
8187,11708
8188,11709
8189,11711
8190,11712
8191,11716
8192,11717
8193,11718
8194,11719
8195,11720
8196,11722
8197,11723
8198,11724
8199,11725
8200,11727
8201,11728
8202,11729
8203,11731
8204,11732
8205,11733
8206,11734
8207,11735
8208,11736
8209,11739
8210,11740
8211,11741
8212,11744
8213,11746
8214,11747
8215,11750
8216,11751
8217,11752
8218,11753
8219,11755
8220,11756
8221,11757
8222,11758
8223,11759
8224,11760
8225,11762
8226,11763
8227,11764
8228,11765
8229,11766
8230,11767
8231,11769
8232,11770
8233,11771
8234,11773
8235,11774
8236,11775
8237,11776
8238,11777
8239,11778
8240,11779
8241,11784
8242,11787
8243,11788
8244,11794
8245,11795
8246,11796
8247,11797
8248,11798
8249,11799
8250,11800
8251,11802
8252,11803
8253,11806
8254,11807
8255,11809
8256,11811
8257,11812
8258,11813
8259,11815
8260,11816
8261,11817
8262,11818
8263,11819
8264,11820
8265,11822
8266,11823
8267,11824
8268,11825
8269,11826
8270,11827
8271,11829
8272,11831
8273,11834
8274,11836
8275,11837
8276,11838
8277,11839
8278,11841
8279,11842
8280,11844
8281,11846
8282,11849
8283,11851
8284,11852
8285,11853
8286,11855
8287,11856
8288,11857
8289,11858
8290,11859
8291,11860
8292,11861
8293,11862
8294,11863
8295,11864
8296,11867
8297,11868
8298,11869
8299,11870
8300,11871
8301,11872
8302,11873
8303,11874
8304,11876
8305,11877
8306,11878
8307,11879
8308,11880
8309,11881
8310,11882
8311,11884
8312,11885
8313,11887
8314,11888
8315,11889
8316,11890
8317,11891
8318,11892
8319,11894
8320,11895
8321,11897
8322,11898
8323,11900
8324,11901
8325,11902
8326,11905
8327,11906
8328,11907
8329,11908
8330,11911
8331,11912
8332,11913
8333,11914
8334,11915
8335,11916
8336,11918
8337,11919
8338,11920
8339,11922
8340,11923
8341,11924
8342,11925
8343,11926
8344,11927
8345,11928
8346,11929
8347,11931
8348,11932
8349,11933
8350,11934
8351,11938
8352,11940
8353,11941
8354,11943
8355,11944
8356,11945
8357,11947
8358,11948
8359,11949
8360,11951
8361,11952
8362,11953
8363,11956
8364,11957
8365,11959
8366,11960
8367,11961
8368,11962
8369,11965
8370,11966
8371,11968
8372,11970
8373,11971
8374,11974
8375,11975
8376,11976
8377,11978
8378,11980
8379,11981
8380,11983
8381,11984
8382,11988
8383,11989
8384,11990
8385,11993
8386,11995
8387,11997
8388,11998
8389,12000
8390,12001
8391,12003
8392,12004
8393,12005
8394,12006
8395,12008
8396,12009
8397,12011
8398,12013
8399,12014
8400,12017
8401,12018
8402,12019
8403,12020
8404,12021
8405,12023
8406,12024
8407,12025
8408,12026
8409,12027
8410,12028
8411,12029
8412,12031
8413,12032
8414,12033
8415,12035
8416,12037
8417,12038
8418,12039
8419,12040
8420,12041
8421,12042
8422,12045
8423,12046
8424,12047
8425,12048
8426,12049
8427,12050
8428,12051
8429,12053
8430,12054
8431,12055
8432,12057
8433,12058
8434,12059
8435,12061
8436,12062
8437,12065
8438,12066
8439,12067
8440,12068
8441,12070
8442,12073
8443,12074
8444,12075
8445,12076
8446,12077
8447,12078
8448,12079
8449,12080
8450,12081
8451,12082
8452,12085
8453,12087
8454,12088
8455,12089
8456,12091
8457,12092
8458,12093
8459,12094
8460,12096
8461,12097
8462,12098
8463,12099
8464,12100
8465,12101
8466,12103
8467,12104
8468,12106
8469,12107
8470,12108
8471,12110
8472,12111
8473,12112
8474,12113
8475,12114
8476,12115
8477,12117
8478,12118
8479,12119
8480,12120
8481,12122
8482,12124
8483,12125
8484,12126
8485,12129
8486,12130
8487,12131
8488,12132
8489,12133
8490,12134
8491,12135
8492,12136
8493,12138
8494,12139
8495,12140
8496,12141
8497,12142
8498,12143
8499,12144
8500,12146
8501,12147
8502,12149
8503,12150
8504,12151
8505,12152
8506,12153
8507,12156
8508,12157
8509,12161
8510,12162
8511,12164
8512,12166
8513,12167
8514,12168
8515,12169
8516,12170
8517,12171
8518,12172
8519,12173
8520,12174
8521,12175
8522,12177
8523,12178
8524,12179
8525,12181
8526,12182
8527,12183
8528,12185
8529,12187
8530,12188
8531,12189
8532,12190
8533,12191
8534,12192
8535,12193
8536,12194
8537,12198
8538,12200
8539,12201
8540,12206
8541,12209
8542,12210
8543,12212
8544,12214
8545,12215
8546,12217
8547,12218
8548,12220
8549,12221
8550,12222
8551,12223
8552,12225
8553,12226
8554,12227
8555,12228
8556,12229
8557,12231
8558,12233
8559,12234
8560,12237
8561,12238
8562,12239
8563,12240
8564,12241
8565,12242
8566,12243
8567,12245
8568,12246
8569,12247
8570,12249
8571,12250
8572,12251
8573,12252
8574,12254
8575,12255
8576,12257
8577,12258
8578,12259
8579,12260
8580,12261
8581,12262
8582,12263
8583,12264
8584,12266
8585,12267
8586,12268
8587,12269
8588,12270
8589,12272
8590,12274
8591,12276
8592,12277
8593,12278
8594,12279
8595,12281
8596,12282
8597,12283
8598,12284
8599,12285
8600,12286
8601,12287
8602,12288
8603,12289
8604,12290
8605,12292
8606,12293
8607,12294
8608,12297
8609,12298
8610,12299
8611,12300
8612,12301
8613,12302
8614,12303
8615,12304
8616,12305
8617,12306
8618,12307
8619,12309
8620,12310
8621,12311
8622,12312
8623,12314
8624,12316
8625,12319
8626,12320
8627,12321
8628,12323
8629,12324
8630,12325
8631,12326
8632,12327
8633,12329
8634,12330
8635,12332
8636,12333
8637,12337
8638,12338
8639,12339
8640,12340
8641,12342
8642,12343
8643,12344
8644,12345
8645,12346
8646,12351
8647,12354
8648,12355
8649,12356
8650,12357
8651,12360
8652,12361
8653,12362
8654,12364
8655,12365
8656,12367
8657,12368
8658,12371
8659,12373
8660,12376
8661,12377
8662,12378
8663,12379
8664,12380
8665,12381
8666,12383
8667,12384
8668,12387
8669,12388
8670,12391
8671,12392
8672,12393
8673,12395
8674,12396
8675,12397
8676,12398
8677,12399
8678,12400
8679,12401
8680,12402
8681,12403
8682,12404
8683,12405
8684,12406
8685,12408
8686,12409
8687,12410
8688,12411
8689,12412
8690,12413
8691,12414
8692,12416
8693,12417
8694,12418
8695,12419
8696,12420
8697,12421
8698,12422
8699,12423
8700,12424
8701,12425
8702,12426
8703,12428
8704,12429
8705,12432
8706,12433
8707,12434
8708,12437
8709,12438
8710,12440
8711,12442
8712,12444
8713,12445
8714,12448
8715,12450
8716,12451
8717,12452
8718,12455
8719,12457
8720,12459
8721,12460
8722,12463
8723,12464
8724,12467
8725,12468
8726,12470
8727,12471
8728,12472
8729,12476
8730,12477
8731,12478
8732,12479
8733,12480
8734,12481
8735,12482
8736,12483
8737,12484
8738,12485
8739,12488
8740,12491
8741,12492
8742,12496
8743,12497
8744,12498
8745,12499
8746,12500
8747,12501
8748,12502
8749,12508
8750,12509
8751,12510
8752,12511
8753,12513
8754,12516
8755,12517
8756,12518
8757,12519
8758,12521
8759,12522
8760,12528
8761,12530
8762,12531
8763,12533
8764,12535
8765,12536
8766,12537
8767,12538
8768,12539
8769,12540
8770,12541
8771,12542
8772,12547
8773,12550
8774,12551
8775,12556
8776,12559
8777,12561
8778,12564
8779,12565
8780,12566
8781,12567
8782,12568
8783,12569
8784,12571
8785,12572
8786,12573
8787,12575
8788,12576
8789,12577
8790,12578
8791,12582
8792,12583
8793,12584
8794,12585
8795,12586
8796,12587
8797,12588
8798,12589
8799,12594
8800,12595
8801,12598
8802,12599
8803,12601
8804,12603
8805,12604
8806,12606
8807,12607
8808,12608
8809,12611
8810,12613
8811,12615
8812,12617
8813,12618
8814,12619
8815,12620
8816,12621
8817,12623
8818,12625
8819,12626
8820,12627
8821,12628
8822,12629
8823,12631
8824,12632
8825,12633
8826,12635
8827,12636
8828,12637
8829,12639
8830,12640
8831,12641
8832,12642
8833,12643
8834,12645
8835,12646
8836,12649
8837,12650
8838,12651
8839,12652
8840,12653
8841,12654
8842,12655
8843,12656
8844,12657
8845,12659
8846,12660
8847,12661
8848,12662
8849,12663
8850,12664
8851,12665
8852,12667
8853,12670
8854,12671
8855,12672
8856,12673
8857,12675
8858,12677
8859,12679
8860,12680
8861,12682
8862,12683
8863,12685
8864,12686
8865,12687
8866,12688
8867,12690
8868,12692
8869,12693
8870,12694
8871,12696
8872,12697
8873,12701
8874,12702
8875,12705
8876,12706
8877,12707
8878,12708
8879,12709
8880,12712
8881,12713
8882,12714
8883,12715
8884,12717
8885,12718
8886,12720
8887,12721
8888,12722
8889,12724
8890,12726
8891,12727
8892,12730
8893,12731
8894,12732
8895,12733
8896,12735
8897,12736
8898,12737
8899,12738
8900,12739
8901,12740
8902,12741
8903,12742
8904,12743
8905,12745
8906,12746
8907,12747
8908,12748
8909,12752
8910,12754
8911,12756
8912,12758
8913,12759
8914,12760
8915,12761
8916,12762
8917,12763
8918,12764
8919,12765
8920,12767
8921,12768
8922,12769
8923,12770
8924,12771
8925,12772
8926,12774
8927,12775
8928,12776
8929,12777
8930,12779
8931,12780
8932,12781
8933,12782
8934,12784
8935,12786
8936,12787
8937,12788
8938,12791
8939,12794
8940,12795
8941,12796
8942,12797
8943,12798
8944,12799
8945,12800
8946,12801
8947,12802
8948,12804
8949,12805
8950,12806
8951,12807
8952,12809
8953,12810
8954,12811
8955,12812
8956,12815
8957,12816
8958,12818
8959,12819
8960,12820
8961,12821
8962,12823
8963,12824
8964,12826
8965,12827
8966,12828
8967,12830
8968,12831
8969,12832
8970,12833
8971,12834
8972,12835
8973,12837
8974,12839
8975,12840
8976,12841
8977,12842
8978,12843
8979,12844
8980,12846
8981,12847
8982,12848
8983,12849
8984,12850
8985,12854
8986,12855
8987,12856
8988,12857
8989,12858
8990,12860
8991,12861
8992,12865
8993,12866
8994,12867
8995,12868
8996,12869
8997,12871
8998,12872
8999,12873
9000,12874
9001,12875
9002,12876
9003,12877
9004,12878
9005,12880
9006,12881
9007,12882
9008,12883
9009,12884
9010,12885
9011,12886
9012,12888
9013,12892
9014,12894
9015,12895
9016,12896
9017,12897
9018,12899
9019,12902
9020,12903
9021,12905
9022,12906
9023,12907
9024,12909
9025,12911
9026,12914
9027,12915
9028,12916
9029,12917
